date,open,high,low,close,volume,returns,volatility_20d,cum_returns,rolling_max,drawdown,vol_state,risk_regime,risk_signal,hmm_state
2021-08-02,15874.900390625,15892.900390625,15834.650390625,15885.150390625,244800,0.007746000136419795,0.09538002237727188,3.0360364278217817,3.0434997899313747,-0.0024522302036239863,Low Volatility,Low Risk,RISK-ON,1
2021-08-03,15951.5498046875,16146.900390625,15914.349609375,16130.75,341300,0.015460955882416139,0.10690758878648922,3.0829764530897426,3.0829764530897426,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-08-04,16195.25,16290.2001953125,16176.150390625,16258.7998046875,427300,0.007938242467802281,0.1094195981880454,3.107449867696894,3.107449867696894,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-08-05,16288.9501953125,16349.4501953125,16210.2998046875,16294.599609375,418200,0.0022018725316477195,0.10907561720335429,3.114292076204048,3.114292076204048,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-08-06,16304.400390625,16336.75,16223.2998046875,16238.2001953125,320100,-0.003461233501561467,0.10299635833329214,3.103512784136243,3.114292076204048,-0.0034612335015614852,Low Volatility,Low Risk,RISK-ON,1
2021-08-09,16281.349609375,16320.75,16179.0498046875,16258.25,240500,0.0012347307242392969,0.1019059689227445,3.1073447867238855,3.114292076204048,-0.002230776468670287,Low Volatility,Low Risk,RISK-ON,1
2021-08-10,16274.7998046875,16359.25,16202.25,16280.099609375,288000,0.0013439090538649445,0.10174375579195832,3.1115207755162437,3.114292076204048,-0.0008898653754987408,Low Volatility,Low Risk,RISK-ON,1
2021-08-11,16327.2998046875,16338.75,16162.5498046875,16282.25,277900,0.00013208706805212245,0.09955980182428593,3.1119317671726647,3.114292076204048,-0.0007578958471550954,Low Volatility,Low Risk,RISK-ON,1
2021-08-12,16303.650390625,16375.5,16286.900390625,16364.400390625,280200,0.005045395484346349,0.10029492051285087,3.127632693658352,3.127632693658352,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-08-13,16385.69921875,16543.599609375,16376.2998046875,16529.099609375,321900,0.010064482340847336,0.10431346595532724,3.1591106976723333,3.1591106976723333,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-08-16,16518.400390625,16589.400390625,16480.75,16563.05078125,254000,0.002054024277023725,0.10406246415368285,3.1655995877391576,3.1655995877391576,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-08-17,16545.25,16628.55078125,16495.400390625,16614.599609375,297400,0.0031122785775283823,0.0925685887090836,3.175451815521111,3.175451815521111,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-08-18,16691.94921875,16701.849609375,16535.849609375,16568.849609375,251800,-0.00275360231817956,0.08678968629324205,3.1667078840406244,3.175451815521111,-0.0027536023181795734,Low Volatility,Low Risk,RISK-ON,1
2021-08-20,16382.5,16509.55078125,16376.0498046875,16450.5,350800,-0.007142898400624986,0.08641649682147244,3.144088411360464,3.175451815521111,-0.009876832017210142,Low Volatility,Low Risk,RISK-ON,1
2021-08-23,16592.25,16592.5,16395.69921875,16496.44921875,275600,0.0027931806783987323,0.08646751314875119,3.1528704183622533,3.175451815521111,-0.007111239115165663,Low Volatility,Low Risk,RISK-ON,1
2021-08-24,16561.400390625,16647.099609375,16495.30078125,16624.599609375,275400,0.007768362083601765,0.08743236015669079,3.177363057374768,3.177363057374768,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-08-25,16654.0,16712.44921875,16617.5,16634.650390625,265900,0.0006045728309951315,0.08331947035933816,3.1792840047534647,3.1792840047534647,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-08-26,16627.94921875,16683.69921875,16603.400390625,16636.900390625,253500,0.00013525983096518424,0.08174748139585679,3.179714034170538,3.179714034170538,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-08-27,16642.55078125,16722.05078125,16565.599609375,16705.19921875,217400,0.004105261588480014,0.08168282516356258,3.1927675920573693,3.1927675920573693,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-08-30,16775.849609375,16951.5,16764.849609375,16931.05078125,283500,0.013519836521704187,0.0885477734638217,3.23593328795378,3.23593328795378,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-08-31,16947.5,17153.5,16915.849609375,17132.19921875,464400,0.011880446175423387,0.09225681607111015,3.274377619208576,3.274377619208576,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-09-01,17185.599609375,17225.75,17055.05078125,17076.25,301900,-0.00326573477436376,0.08448871364498428,3.263684370353128,3.274377619208576,-0.003265734774363693,Low Volatility,Low Risk,RISK-ON,1
2021-09-02,17095.400390625,17245.5,17059.69921875,17234.150390625,242400,0.009246783727399066,0.08565042605853941,3.293862953880276,3.293862953880276,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-09-03,17262.44921875,17340.099609375,17212.19921875,17323.599609375,261400,0.005190230833697296,0.08596931401239374,3.3109588629454785,3.3109588629454785,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-09-06,17399.349609375,17429.55078125,17345.55078125,17377.80078125,228000,0.0031287476677577253,0.08242808993687789,3.321318017765961,3.321318017765961,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-09-07,17401.55078125,17436.5,17287.0,17362.099609375,243400,-0.0009035189246697772,0.08351869333434023,3.3183171440820627,3.321318017765961,-0.0009035189246697693,Low Volatility,Low Risk,RISK-ON,1
2021-09-08,17375.75,17383.400390625,17254.19921875,17353.5,252700,-0.0004953092983268625,0.08434199304705897,3.3166735507458016,3.321318017765961,-0.001398380701671965,Low Volatility,Low Risk,RISK-ON,1
2021-09-09,17312.849609375,17379.650390625,17302.69921875,17369.25,241500,0.0009075978909154347,0.0840107854689031,3.3196837566653135,3.321318017765961,-0.0004920519781320802,Low Volatility,Low Risk,RISK-ON,1
2021-09-13,17363.55078125,17378.349609375,17269.150390625,17355.30078125,241100,-0.000803098507419775,0.08491302623103807,3.31701772359523,3.321318017765961,-0.0012947553193426542,Low Volatility,Low Risk,RISK-ON,1
2021-09-14,17420.349609375,17438.55078125,17367.05078125,17380.0,230400,0.001423151293159064,0.08075877539322798,3.321738341657996,3.321738341657996,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-09-15,17387.650390625,17532.69921875,17386.900390625,17519.44921875,388200,0.00802354538262362,0.08304432708410862,3.34839045999149,3.34839045999149,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-09-16,17539.19921875,17644.599609375,17510.44921875,17629.5,503300,0.006281634763507293,0.08394749293644409,3.3694238259067686,3.3694238259067686,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-09-17,17709.650390625,17792.94921875,17537.650390625,17585.150390625,508300,-0.002515647600612625,0.08373583540925997,3.3609475429436793,3.3694238259067686,-0.002515647600612613,Low Volatility,Low Risk,RISK-ON,1
2021-09-20,17443.849609375,17622.75,17361.80078125,17396.900390625,339100,-0.010705054879733056,0.09016333454889419,3.324968415048563,3.3694238259067686,-0.013193772334723035,Low Volatility,Low Risk,RISK-ON,1
2021-09-21,17450.5,17578.349609375,17326.099609375,17562.0,363600,0.00949017386246398,0.09322272989857404,3.3565229433945754,3.3694238259067686,-0.0038288096656173523,Low Volatility,Low Risk,RISK-ON,1
2021-09-22,17580.900390625,17610.44921875,17524.0,17546.650390625,295200,-0.0008740239935656202,0.09259058791533918,3.353589261807095,3.3694238259067686,-0.0046994871876684125,Low Volatility,Low Risk,RISK-ON,1
2021-09-23,17670.849609375,17843.900390625,17646.55078125,17822.94921875,320500,0.015746528367181822,0.10301821184159574,3.406396650250017,3.406396650250017,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-09-24,17897.44921875,17947.650390625,17819.400390625,17853.19921875,360100,0.0016972499684944076,0.1024942950619589,3.4121781568573333,3.4121781568573333,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-09-27,17932.19921875,17943.5,17802.900390625,17855.099609375,295700,0.00010644538279747096,0.10318953630084719,3.412541367467413,3.412541367467413,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-09-28,17906.44921875,17912.849609375,17576.099609375,17748.599609375,398000,-0.0059646824901542495,0.10088303912107294,3.392186641725953,3.412541367467413,-0.005964682490154281,Low Volatility,Low Risk,RISK-ON,1
2021-09-29,17657.94921875,17781.75,17608.150390625,17711.30078125,562200,-0.0021015082285871234,0.09548258011468715,3.3850579335854625,3.412541367467413,-0.008053655889407459,Low Volatility,Low Risk,RISK-ON,1
2021-09-30,17718.900390625,17742.150390625,17585.349609375,17618.150390625,378600,-0.005259376020738893,0.09710092113059979,3.367254641060751,3.412541367467413,-0.013270674705482327,Low Volatility,Low Risk,RISK-ON,1
2021-10-01,17531.900390625,17557.150390625,17452.900390625,17532.05078125,305800,-0.004886983449795879,0.0952448112338573,3.350798923358639,3.412541367467413,-0.018092804587624835,Low Volatility,Low Risk,RISK-ON,1
2021-10-04,17615.55078125,17750.900390625,17581.349609375,17691.25,295800,0.009080467581137563,0.09852734573911542,3.3812257443531077,3.412541367467413,-0.009176628131997079,Low Volatility,Low Risk,RISK-ON,1
2021-10-05,17661.349609375,17833.44921875,17640.900390625,17822.30078125,427000,0.007407660919946268,0.10085703978953577,3.4062727181610684,3.412541367467413,-0.0018369445616411247,Low Volatility,Low Risk,RISK-ON,1
2021-10-06,17861.5,17884.599609375,17613.150390625,17646.0,395800,-0.009892144870289554,0.10821945661551445,3.3725773749653043,3.412541367467413,-0.011710918110208173,Low Volatility,Low Risk,RISK-ON,1
2021-10-07,17810.55078125,17857.55078125,17763.80078125,17790.349609375,419900,0.008180302016037588,0.11114874080762897,3.4001660764649757,3.412541367467413,-0.00362641494119718,Low Volatility,Low Risk,RISK-ON,1
2021-10-08,17886.849609375,17941.849609375,17840.349609375,17895.19921875,324100,0.005893622760496431,0.11233759186431928,3.4202053726426977,3.4202053726426977,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-10-11,17867.55078125,18041.94921875,17839.099609375,17945.94921875,375800,0.0028359561343596074,0.11208340060740864,3.4299049250500135,3.4299049250500135,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-10-12,17915.80078125,18008.650390625,17864.94921875,17991.94921875,355600,0.0025632525445875576,0.11211932631520999,3.4386966375768413,3.4386966375768413,0.0,Low Volatility,Low Risk,RISK-ON,1
2021-10-13,18097.849609375,18197.80078125,18050.75,18161.75,506700,0.00943759784921161,0.11327424386890972,3.471149673567728,3.471149673567728,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2021-10-14,18272.849609375,18350.75,18248.69921875,18338.55078125,538700,0.009734787740718787,0.11571269127507174,3.504940578856175,3.504940578856175,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2021-10-18,18500.099609375,18543.150390625,18445.30078125,18477.05078125,469900,0.007552396132719963,0.11602148802314023,3.5314112785293417,3.5314112785293417,0.0,Medium Volatility,Medium Risk,NEUTRAL,1
2021-10-19,18602.349609375,18604.44921875,18377.69921875,18418.75,368200,-0.003155307734996393,0.10739741808990504,3.5202685892067445,3.5314112785293417,-0.003155307734996415,Low Volatility,Low Risk,RISK-ON,1
2021-10-20,18439.900390625,18458.30078125,18209.349609375,18266.599609375,371300,-0.008260625212080042,0.11131793866667059,3.49118896974545,3.5314112785293417,-0.011389868132448841,Low Volatility,Low Risk,RISK-ON,1
2021-10-21,18382.69921875,18384.19921875,18048.0,18178.099609375,365900,-0.004844908296702255,0.11354406414835538,3.4742744793405747,3.5314112785293417,-0.016179593562537883,Medium Volatility,Medium Risk,NEUTRAL,1
2021-10-22,18230.69921875,18314.25,18034.349609375,18114.900390625,324700,-0.003476668084567369,0.10214416763893798,3.4621955801412243,3.5314112785293417,-0.019600010570545123,Low Volatility,Low Risk,RISK-ON,1
2021-10-25,18229.5,18241.400390625,17968.5,18125.400390625,418700,0.000579633328010587,0.10209568539574371,3.464202384087565,3.5314112785293417,-0.01903173806189059,Low Volatility,Low Risk,RISK-ON,1
2021-10-26,18154.5,18310.44921875,18099.30078125,18268.400390625,341400,0.007889480889700096,0.10511159122415699,3.4915331425948772,3.5314112785293417,-0.011292407705927616,Low Volatility,Low Risk,RISK-ON,1
2021-10-27,18295.849609375,18342.05078125,18167.900390625,18210.94921875,335200,-0.0031448386638428527,0.10303051281893641,3.4805528341719563,3.5314112785293417,-0.01440173356940895,Low Volatility,Low Risk,RISK-ON,1
2021-10-28,18187.650390625,18190.69921875,17799.44921875,17857.25,374200,-0.0194223384240636,0.1263381471924386,3.412952359123835,3.5314112785293417,-0.03354435665019428,Medium Volatility,Medium Risk,NEUTRAL,0
2021-10-29,17833.05078125,17915.849609375,17613.099609375,17671.650390625,336500,-0.010393515763905459,0.13065119288036708,3.377479784977823,3.5314112785293417,-0.0435892286144659,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-01,17783.150390625,17954.099609375,17697.099609375,17929.650390625,281200,0.014599655057507821,0.1386836009290634,3.4267898248022046,3.5314112785293417,-0.029625961258952175,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-02,17970.900390625,18012.25,17847.599609375,17888.94921875,296400,-0.002270048271341696,0.13590866247007435,3.419010846484161,3.5314112785293417,-0.031828757168151145,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-03,17947.94921875,17988.75,17757.94921875,17829.19921875,331000,-0.0033400508475575075,0.13410121200131053,3.4075911764085536,3.5314112785293417,-0.0350624983483524,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-04,17935.05078125,17947.55078125,17900.599609375,17916.80078125,48500,0.004913376165984751,0.12976579050695777,3.4243339536781394,3.5314112785293417,-0.030321397426072295,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-08,18040.19921875,18087.80078125,17836.099609375,18068.55078125,338900,0.008469704042186388,0.1299881601600568,3.4533370488074033,3.5314112785293417,-0.02210850664623023,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-09,18084.349609375,18112.599609375,17983.05078125,18044.25,270200,-0.001344921435271762,0.12876579116313852,3.448692581787244,3.5314112785293417,-0.023423693877011657,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-10,17973.44921875,18061.25,17915.0,18017.19921875,261400,-0.0014991358050348014,0.12861806032704062,3.4435225232573288,3.5314112785293417,-0.02488771438386928,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-11,17967.44921875,17971.349609375,17798.19921875,17873.599609375,232100,-0.007970140510272006,0.1314857102374005,3.4160771648966817,3.5314112785293417,-0.03265949631352227,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-12,17977.599609375,18123.0,17905.900390625,18102.75,249100,0.012820606684330382,0.1353007498374986,3.4598733466311447,3.5314112785293417,-0.020257604185935838,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-15,18140.94921875,18210.150390625,18071.30078125,18109.44921875,280400,0.0003700663573213969,0.1302352556838228,3.461153729357326,3.5314112785293417,-0.019895034486403534,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-16,18127.05078125,18132.650390625,17958.80078125,17999.19921875,267400,-0.006087981951756416,0.127894932540351,3.440082287920744,3.5314112785293417,-0.025861895827277215,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-17,17939.349609375,18022.650390625,17879.25,17898.650390625,295700,-0.005586294529162039,0.12865694194192853,3.4208649750558653,3.5314112785293417,-0.03130371818926553,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-18,17890.55078125,17945.599609375,17688.5,17764.80078125,278400,-0.007478195643460861,0.1281324673477168,3.3952830775025347,3.5314112785293417,-0.0385478185037393,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-22,17796.25,17805.25,17280.44921875,17416.55078125,356400,-0.019603372100156835,0.14327016066323156,3.328724079948887,3.5314112785293417,-0.05739552337411801,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-23,17281.75,17553.69921875,17216.099609375,17503.349609375,308800,0.004983697932798847,0.14532371898064647,3.345313435264986,3.5314112785293417,-0.052697867392510686,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-24,17550.05078125,17600.599609375,17354.0,17415.05078125,298100,-0.0050446817378146935,0.14553719461786166,3.3284373936708382,3.5314112785293417,-0.05747670516106864,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-25,17417.30078125,17564.349609375,17351.69921875,17536.25,255900,0.006959452503032093,0.14473790045675547,3.351601495621406,3.5314112785293417,-0.05091725905763584,Medium Volatility,Medium Risk,NEUTRAL,0
2021-11-26,17338.75,17355.400390625,16985.69921875,17026.44921875,356300,-0.029071254187753914,0.1737915038771324,3.25416623660614,3.5314112785293417,-0.0785082846647815,High Volatility,Medium Risk,NEUTRAL,0
2021-11-29,17055.80078125,17160.69921875,16782.400390625,17053.94921875,348900,0.0016151341742889347,0.1636544807854962,3.2594221517037,3.5314112785293417,-0.0770199519040194,High Volatility,Medium Risk,NEUTRAL,0
2021-11-30,17051.150390625,17324.650390625,16931.400390625,16983.19921875,498000,-0.004148599194972014,0.16101185198537019,3.2459001155890683,3.5314112785293417,-0.08084902618852557,High Volatility,Medium Risk,NEUTRAL,0
2021-12-01,17104.400390625,17213.05078125,17064.25,17166.900390625,295500,0.01081664117042136,0.1563516207788927,3.2810098524144244,3.5314112785293417,-0.07090689992336352,High Volatility,Medium Risk,NEUTRAL,0
2021-12-02,17183.19921875,17420.349609375,17149.30078125,17401.650390625,279900,0.013674571102433752,0.16609547070405487,3.3258762549290513,3.5314112785293417,-0.058201950265584924,High Volatility,Medium Risk,NEUTRAL,0
2021-12-03,17424.900390625,17489.80078125,17180.80078125,17196.69921875,292500,-0.01177768586739425,0.17010343400958292,3.2867051291646714,3.5314112785293417,-0.06929415184588138,High Volatility,Medium Risk,NEUTRAL,0
2021-12-06,17209.05078125,17216.75,16891.69921875,16912.25,231700,-0.01654091957599968,0.17590609559019615,3.2323400039531327,3.5314112785293417,-0.08468888242911128,High Volatility,Medium Risk,NEUTRAL,0
2021-12-07,17044.099609375,17251.650390625,16987.75,17176.69921875,254100,0.015636548581649423,0.1836758930449063,3.2828826454573545,3.5314112785293417,-0.07037657567189032,High Volatility,Medium Risk,NEUTRAL,0
2021-12-08,17315.25,17484.599609375,17308.94921875,17469.75,257800,0.017060948527881648,0.19634587953994734,3.3388917372945786,3.5314112785293417,-0.05451631827911531,High Volatility,Medium Risk,NEUTRAL,0
2021-12-09,17524.400390625,17543.25,17379.599609375,17516.849609375,237200,0.002696066593683266,0.19692232281311858,3.3478936117674234,3.5314112785293417,-0.051967231309955016,High Volatility,Medium Risk,NEUTRAL,0
2021-12-10,17476.05078125,17534.349609375,17405.25,17511.30078125,204500,-0.00031677089480919296,0.1953692580098533,3.346833096512298,3.5314112785293417,-0.05226754049840139,High Volatility,Medium Risk,NEUTRAL,0
2021-12-13,17619.099609375,17639.5,17355.94921875,17368.25,256600,-0.008169055116863166,0.18987492714427565,3.319492632479947,3.5314112785293417,-0.060009619196110274,High Volatility,Medium Risk,NEUTRAL,0
2021-12-14,17283.19921875,17376.19921875,17225.80078125,17324.900390625,271000,-0.002495911181322197,0.18967276098138022,3.3112074737022237,3.5314112785293417,-0.062355751697893994,High Volatility,Medium Risk,NEUTRAL,0
2021-12-15,17323.650390625,17351.19921875,17192.19921875,17221.400390625,215000,-0.005974060321640162,0.1896417702592531,3.291426120516861,3.5314112785293417,-0.0679572949974897,High Volatility,Medium Risk,NEUTRAL,0
2021-12-16,17373.0,17379.349609375,17184.94921875,17248.400390625,219500,0.0015678167505297491,0.18961679911026358,3.2965864735217383,3.5314112785293417,-0.06649602283237774,High Volatility,Medium Risk,NEUTRAL,0
2021-12-17,17276.0,17298.150390625,16966.44921875,16985.19921875,354600,-0.01525945397337003,0.1946625015858816,3.246282363959799,3.5314112785293417,-0.08074078380592495,High Volatility,Medium Risk,NEUTRAL,0
2021-12-20,16824.25,16840.099609375,16410.19921875,16614.19921875,330600,-0.021842546279377872,0.19746438277641282,3.175375291189079,3.5314112785293417,-0.10081974577838868,High Volatility,Medium Risk,NEUTRAL,0
2021-12-21,16773.150390625,16936.400390625,16688.25,16770.849609375,241000,0.00942870544420904,0.20024428055079388,3.20531496948452,3.5314112785293417,-0.09234164002008412,High Volatility,Medium Risk,NEUTRAL,0
2021-12-22,16865.55078125,16971.0,16819.5,16955.44921875,207900,0.011007170994593363,0.20511735056512811,3.240596419445166,3.5314112785293417,-0.08235088924711298,High Volatility,Medium Risk,NEUTRAL,0
2021-12-23,17066.80078125,17118.650390625,17015.55078125,17072.599609375,197000,0.006909306212627531,0.20509078512859685,3.2629866924186572,3.5314112785293417,-0.07601057054517592,High Volatility,Medium Risk,NEUTRAL,0
2021-12-24,17149.5,17155.599609375,16909.599609375,17003.75,182600,-0.004032754879180422,0.17745223436468527,3.249827866914105,3.5314112785293417,-0.07973679342512098,High Volatility,Medium Risk,NEUTRAL,0
2021-12-27,16937.75,17112.05078125,16833.19921875,17086.25,144800,0.004851870910828504,0.1782150220379597,3.2655956122067855,3.5314112785293417,-0.07527179514283458,High Volatility,Medium Risk,NEUTRAL,0
2021-12-28,17177.599609375,17250.25,17161.150390625,17233.25,176000,0.008603409174043453,0.1798719329999937,3.2936908674555614,3.5314112785293417,-0.06731598002166972,High Volatility,Medium Risk,NEUTRAL,0
2021-12-29,17220.099609375,17285.94921875,17176.650390625,17213.599609375,161700,-0.0011402602889762914,0.17599949872456033,3.2899352025552377,3.5314112785293417,-0.06837948257181384,High Volatility,Medium Risk,NEUTRAL,0
2021-12-30,17201.44921875,17264.05078125,17146.349609375,17203.94921875,320800,-0.0005606259494814747,0.16863827462013148,3.2880907795085728,3.5314112785293417,-0.06890177320895341,High Volatility,Medium Risk,NEUTRAL,0
2021-12-31,17244.5,17400.80078125,17238.5,17354.05078125,167000,0.008724831757606522,0.16616662389517733,3.3167788183635225,3.5314112785293417,-0.06077809783039572,High Volatility,Medium Risk,NEUTRAL,0
2022-01-03,17387.150390625,17646.650390625,17383.30078125,17625.69921875,200500,0.015653315812207858,0.16159026452735345,3.3686974046866083,3.5314112785293417,-0.04607616077799233,High Volatility,Medium Risk,NEUTRAL,0
2022-01-04,17681.400390625,17827.599609375,17593.55078125,17805.25,247400,0.01018687423526421,0.15662470805813353,3.4030139014848118,3.5314112785293417,-0.036358658597817325,High Volatility,Medium Risk,NEUTRAL,0
2022-01-05,17820.099609375,17944.69921875,17748.849609375,17925.25,251500,0.0067395852346920915,0.1473350889095792,3.4259488037287107,3.5314112785293417,-0.0298641156417643,Medium Volatility,Medium Risk,NEUTRAL,0
2022-01-06,17768.5,17797.94921875,17655.55078125,17745.900390625,236500,-0.010005417462796928,0.15257692671795528,3.3916707557412353,3.5314112785293417,-0.039570730160408095,Medium Volatility,Medium Risk,NEUTRAL,0
2022-01-07,17797.599609375,17905.0,17704.55078125,17812.69921875,239300,0.003764183651131514,0.15290573625809192,3.4044376273500174,3.5314112785293417,-0.03595549800480971,Medium Volatility,Medium Risk,NEUTRAL,0
2022-01-10,17913.30078125,18017.44921875,17879.150390625,18003.30078125,232400,0.010700318921871732,0.15273549923569935,3.440866195712283,3.5314112785293417,-0.025639914378584133,Medium Volatility,Medium Risk,NEUTRAL,0
2022-01-11,17997.75,18081.25,17964.400390625,18055.75,220200,0.002913311252602302,0.15190283048583644,3.4508905099189504,3.5314112785293417,-0.022801300177056744,Medium Volatility,Medium Risk,NEUTRAL,0
2022-01-12,18170.400390625,18227.94921875,18128.80078125,18212.349609375,245000,0.008673115731830494,0.15045276457768847,3.480820482689353,3.5314112785293417,-0.014325942760498086,Medium Volatility,Medium Risk,NEUTRAL,1
2022-01-13,18257.0,18272.25,18163.80078125,18257.80078125,303700,0.0024956237305924223,0.15038440361640484,3.4895073008878845,3.5314112785293417,-0.011866071192621916,Medium Volatility,Medium Risk,NEUTRAL,1
2022-01-14,18185.0,18286.94921875,18119.650390625,18255.75,229500,-0.00011232356375068253,0.13495828342150107,3.4891153469921146,3.5314112785293417,-0.011977061916968582,Medium Volatility,Medium Risk,NEUTRAL,1
2022-01-17,18235.650390625,18321.55078125,18228.75,18308.099609375,266700,0.0028675682661627455,0.09591141604624903,3.4991206234381305,3.5314112785293417,-0.009143838693480831,Low Volatility,Low Risk,RISK-ON,1
2022-01-18,18337.19921875,18350.94921875,18085.900390625,18113.05078125,227500,-0.010653690567923424,0.10890027145339805,3.461842075056181,3.5314112785293417,-0.01970011363336096,Low Volatility,Low Risk,RISK-ON,1
2022-01-19,18129.19921875,18129.19921875,17884.900390625,17938.400390625,276700,-0.00964224043394124,0.11544504718282193,3.4284621614241555,3.5314112785293417,-0.029152400835073335,Medium Volatility,Medium Risk,NEUTRAL,1
2022-01-20,17921.0,17943.69921875,17648.44921875,17757.0,258100,-0.010112406160797005,0.12306075814784995,3.3937921595409106,3.5314112785293417,-0.03897000607806367,Medium Volatility,Medium Risk,NEUTRAL,0
2022-01-21,17613.69921875,17707.599609375,17485.849609375,17617.150390625,277600,-0.007875745304668613,0.12627184439839265,3.367063516875385,3.5314112785293417,-0.04653883354034009,Medium Volatility,Medium Risk,NEUTRAL,0
2022-01-24,17575.150390625,17599.400390625,16997.849609375,17149.099609375,323800,-0.02656790518738339,0.16075669407278045,3.277607692599142,3.5314112785293417,-0.0718702994106923,High Volatility,Medium Risk,NEUTRAL,0
2022-01-25,17001.55078125,17309.150390625,16836.80078125,17277.94921875,326500,0.007513491221694313,0.16004895841966046,3.3022339692256435,3.5314112785293417,-0.06489680505272079,High Volatility,Medium Risk,NEUTRAL,0
2022-01-27,17062.0,17182.5,16866.75,17110.150390625,395600,-0.00971173291462768,0.16383266902193389,3.2701635548949133,3.5314112785293417,-0.07397827752966377,High Volatility,Medium Risk,NEUTRAL,0
2022-01-28,17208.30078125,17373.5,17077.099609375,17101.94921875,355300,-0.0004793161771092791,0.16383088180178992,3.268596112601259,3.5314112785293417,-0.07442213472159838,High Volatility,Medium Risk,NEUTRAL,0
2022-01-31,17301.05078125,17410.0,17264.150390625,17339.849609375,321700,0.0139107178709299,0.16856311381827505,3.3140646309576733,3.5314112785293417,-0.061546682170132976,High Volatility,Medium Risk,NEUTRAL,0
2022-02-01,17529.44921875,17622.400390625,17244.55078125,17576.849609375,386400,0.013667938611870323,0.16625128211097537,3.3593610628893735,3.5314112785293417,-0.04871995983192832,High Volatility,Medium Risk,NEUTRAL,0
2022-02-02,17706.19921875,17794.599609375,17674.80078125,17780.0,271200,0.011557838585399605,0.16744185717568538,3.398188015804325,3.5314112785293417,-0.037725218678153344,High Volatility,Medium Risk,NEUTRAL,0
2022-02-03,17767.75,17781.150390625,17511.150390625,17560.19921875,226600,-0.012362248664229525,0.17091009640394697,3.3561787705451476,3.5314112785293417,-0.049621098808171046,High Volatility,Medium Risk,NEUTRAL,0
2022-02-04,17590.19921875,17617.80078125,17462.55078125,17516.30078125,261400,-0.0024998826581151823,0.1676953933351422,3.347788717439127,3.5314112785293417,-0.051996934541899124,High Volatility,Medium Risk,NEUTRAL,0
2022-02-07,17456.30078125,17536.75,17119.400390625,17213.599609375,265000,-0.017281112927623465,0.17682567447676806,3.2899352025552377,3.5314112785293417,-0.06837948257181384,High Volatility,Medium Risk,NEUTRAL,0
2022-02-08,17279.849609375,17306.44921875,17043.650390625,17266.75,268500,0.0030876976246183574,0.17176602859047344,3.300093527665316,3.5314112785293417,-0.06550292011310511,High Volatility,Medium Risk,NEUTRAL,0
2022-02-09,17370.099609375,17477.150390625,17339.0,17463.80078125,236400,0.01141215233034587,0.17756191140247501,3.337754697707421,3.5314112785293417,-0.05483829708517242,High Volatility,Medium Risk,NEUTRAL,0
2022-02-10,17554.099609375,17639.44921875,17427.150390625,17605.849609375,273600,0.008133901085124018,0.17715776916565754,3.364903664264981,3.5314112785293417,-0.047150445284215844,High Volatility,Medium Risk,NEUTRAL,0
