date,returns,bh_returns,rule_strategy_returns,hmm_strategy_returns
2023-08-18,-0.0028452826260957353,-0.0028452826260957353,-0.0028452826260957353,-0.0028452826260957353
2023-08-21,0.0043215209131937105,0.0043215209131937105,0.0043215209131937105,0.0043215209131937105
2023-08-22,0.00014693555773015454,0.00014693555773015454,0.00014693555773015454,0.00014693555773015454
2023-08-23,0.0024515199000461063,0.0024515199000461063,0.0024515199000461063,0.0024515199000461063
2023-08-24,-0.002946964680621278,-0.002946964680621278,-0.002946964680621278,-0.002946964680621278
2023-08-25,-0.006236153774081932,-0.006236153774081932,-0.006236153774081932,-0.006236153774081932
2023-08-28,0.002089194238900971,0.002089194238900971,0.002089194238900971,0.002089194238900971
2023-08-29,0.0018957584743610756,0.0018957584743610756,0.0018957584743610756,0.0018957584743610756
2023-08-30,0.0002480956863764039,0.0002480956863764039,0.0002480956863764039,0.0002480956863764039
2023-08-31,-0.004840350603388277,-0.004840350603388277,-0.004840350603388277,-0.004840350603388277
2023-09-01,0.009426710188917609,0.009426710188917609,0.009426710188917609,0.009426710188917609
2023-09-04,0.004810833701642592,0.004810833701642592,0.004810833701642592,0.004810833701642592
2023-09-05,0.0023605960187407238,0.0023605960187407238,0.0023605960187407238,0.0023605960187407238
2023-09-06,0.0018467726478093027,0.0018467726478093027,0.0018467726478093027,0.0018467726478093027
2023-09-07,0.005915032360780392,0.005915032360780392,0.005915032360780392,0.005915032360780392
2023-09-08,0.004709190366575022,0.004709190366575022,0.004709190366575022,0.004709190366575022
2023-09-11,0.008900143420050854,0.008900143420050854,0.008900143420050854,0.008900143420050854
2023-09-12,-0.0001575482868895195,-0.0001575482868895195,-0.0001575482868895195,-0.0001575482868895195
2023-09-13,0.003841345269944396,0.003841345269944396,0.003841345269944396,0.003841345269944396
2023-09-14,0.001649208239910216,0.001649208239910216,0.001649208239910216,0.001649208239910216
2023-09-15,0.004439613877174287,0.004439613877174287,0.004439613877174287,0.004439613877174287
2023-09-18,-0.002924316846098174,-0.002924316846098174,-0.002924316846098174,-0.002924316846098174
2023-09-20,-0.011518249945432046,-0.011518249945432046,-0.011518249945432046,-0.011518249945432046
2023-09-21,-0.007991939166498319,-0.007991939166498319,-0.007991939166498319,-0.007991939166498319
2023-09-22,-0.003449417659114995,-0.003449417659114995,-0.003449417659114995,-0.003449417659114995
2023-09-25,1.5288066889551644e-05,1.5288066889551644e-05,1.5288066889551644e-05,1.5288066889551644e-05
2023-09-26,-0.0005007261720755274,-0.0005007261720755274,-0.0005007261720755274,-0.0005007261720755274
2023-09-27,0.002631619198663282,0.002631619198663282,0.002631619198663282,0.002631619198663282
2023-09-28,-0.009783629666773708,-0.009783629666773708,-0.009783629666773708,-0.009783629666773708
2023-09-29,0.005877516917168757,0.005877516917168757,0.005877516917168757,0.005877516917168757
2023-10-03,-0.005578424654468894,-0.005578424654468894,-0.005578424654468894,-0.005578424654468894
